Season,Week,HomeTeam,AwayTeam,WinPercentage,RushYards,PassYards,Scoring,RushYardsAllowed,PassYardsAllowed,DefenseScoringAllowed,KickingPercentage,TurnoverMargin,Winner
2018,1,Philadelphia Eagles,Atlanta Falcons,H,A,A,H,H,H,A,A,A,H
2018,1,Baltimore Ravens,Buffalo Bills,H,A,A,H,H,H,A,H,H,H
2018,1,Indianapolis Colts,Cincinnati Bengals,H,H,H,A,A,A,H,H,H,A
2018,1,Cleveland Browns,Pittsburgh Steelers,H,H,A,H,A,H,H,H,H,A
2018,1,New England Patriots,Houston Texans,H,A,H,H,H,A,A,A,A,H
2018,1,New York Giants,Jacksonville Jaguars,H,A,H,A,H,A,H,H,A,A
2018,1,Miami Dolphins,Tennessee Titans,H,H,H,H,A,A,A,H,H,H
2018,1,Minnesota Vikings,San Francisco 49ers,H,A,A,H,H,H,A,A,H,H
2018,1,New Orleans Saints,Tampa Bay Buccaneers,H,H,H,A,A,A,H,H,A,A
2018,1,Los Angeles Chargers,Kansas City Chiefs,H,H,H,A,A,A,H,A,A,A
2018,1,Carolina Panthers,Dallas Cowboys,H,A,H,A,H,A,H,H,H,H
2018,1,Arizona Cardinals,Washington Commanders,H,H,A,H,A,H,A,A,A,A
2018,1,Denver Broncos,Seattle Seahawks,H,A,H,H,H,A,A,A,H,H
2018,1,Green Bay Packers,Chicago Bears,H,H,H,H,A,A,A,H,A,H
2018,1,Detroit Lions,New York Jets,H,H,H,A,A,A,H,A,A,A
2018,1,Las Vegas Raiders,Los Angeles Rams,H,H,H,A,A,A,H,H,A,A
2018,2,Cincinnati Bengals,Baltimore Ravens,H,A,A,A,A,H,H,A,H,H
2018,2,Atlanta Falcons,Carolina Panthers,A,A,H,H,A,H,H,H,H,H
2018,2,Buffalo Bills,Los Angeles Chargers,H,H,A,A,A,H,H,A,A,A
2018,2,New Orleans Saints,Cleveland Browns,H,H,H,H,A,H,H,H,A,H
2018,2,Washington Commanders,Indianapolis Colts,H,A,H,A,H,A,A,H,H,A
2018,2,Green Bay Packers,Minnesota Vikings,H,A,A,H,A,H,H,H,A,A
2018,2,Tennessee Titans,Houston Texans,H,A,A,H,H,H,A,A,H,H
2018,2,Pittsburgh Steelers,Kansas City Chiefs,A,H,H,A,A,A,A,A,A,A
2018,2,New York Jets,Miami Dolphins,H,A,H,H,H,A,H,H,H,A
2018,2,Tampa Bay Buccaneers,Philadelphia Eagles,H,H,H,H,H,H,H,A,H,H
2018,2,Los Angeles Rams,Arizona Cardinals,H,A,H,H,H,A,H,H,H,H
2018,2,San Francisco 49ers,Detroit Lions,H,A,A,H,A,H,A,H,A,H
2018,2,Denver Broncos,Las Vegas Raiders,H,A,A,H,H,H,A,A,A,H
2018,2,Jacksonville Jaguars,New England Patriots,H,H,H,H,H,A,A,H,H,H
2018,2,Dallas Cowboys,New York Giants,H,A,A,H,H,H,A,A,H,H
2018,2,Chicago Bears,Seattle Seahawks,H,A,A,H,H,A,A,A,H,H
2018,3,Cleveland Browns,New York Jets,A,H,A,A,H,H,H,A,H,H
2018,3,Atlanta Falcons,New Orleans Saints,H,H,A,A,A,A,A,H,H,A
2018,3,Minnesota Vikings,Buffalo Bills,H,A,H,H,A,A,A,A,A,A
2018,3,Carolina Panthers,Cincinnati Bengals,A,A,A,A,A,A,A,H,H,H
2018,3,Philadelphia Eagles,Indianapolis Colts,H,A,H,A,H,H,A,A,A,H
2018,3,Baltimore Ravens,Denver Broncos,A,H,H,H,A,A,A,H,A,H
2018,3,Washington Commanders,Green Bay Packers,A,A,A,A,H,A,A,H,H,H
2018,3,Houston Texans,New York Giants,H,A,H,H,H,H,H,A,A,A
2018,3,Jacksonville Jaguars,Tennessee Titans,H,A,H,H,A,A,A,H,A,A
2018,3,Kansas City Chiefs,San Francisco 49ers,H,A,H,H,A,H,H,A,H,H
2018,3,Miami Dolphins,Las Vegas Raiders,H,H,A,H,H,H,A,H,H,H
2018,3,Los Angeles Rams,Los Angeles Chargers,H,H,H,H,H,A,A,H,H,H
2018,3,Arizona Cardinals,Chicago Bears,A,H,A,H,A,H,H,A,A,A
2018,3,Seattle Seahawks,Dallas Cowboys,A,H,H,H,A,H,H,H,H,H
2018,3,Detroit Lions,New England Patriots,A,H,H,H,H,A,H,H,A,H
2018,3,Tampa Bay Buccaneers,Pittsburgh Steelers,H,A,H,H,H,H,H,H,H,A
2018,4,Los Angeles Rams,Minnesota Vikings,H,A,H,H,H,A,A,H,H,H
2018,4,Atlanta Falcons,Cincinnati Bengals,A,H,H,A,H,A,H,H,H,A
2018,4,Green Bay Packers,Buffalo Bills,H,A,H,H,A,A,A,H,H,H
2018,4,Chicago Bears,Tampa Bay Buccaneers,H,A,A,A,A,A,A,H,H,H
2018,4,Indianapolis Colts,Houston Texans,H,H,A,A,A,A,A,A,H,A
2018,4,Dallas Cowboys,Detroit Lions,H,A,A,A,H,H,A,A,A,H
2018,4,Jacksonville Jaguars,New York Jets,H,A,H,A,H,A,A,A,A,H
2018,4,New England Patriots,Miami Dolphins,A,A,H,H,H,A,A,A,A,H
2018,4,Tennessee Titans,Philadelphia Eagles,H,A,A,A,A,A,A,H,H,H
2018,4,Las Vegas Raiders,Cleveland Browns,A,A,H,A,H,A,H,H,A,H
2018,4,Arizona Cardinals,Seattle Seahawks,A,H,A,H,H,H,H,A,A,A
2018,4,New York Giants,New Orleans Saints,A,H,A,A,A,A,A,H,H,A
2018,4,Los Angeles Chargers,San Francisco 49ers,H,A,H,H,H,A,H,A,H,H
2018,4,Pittsburgh Steelers,Baltimore Ravens,A,A,H,A,A,H,H,A,A,A
2018,4,Denver Broncos,Kansas City Chiefs,A,H,A,A,H,A,A,A,A,A
2018,5,New England Patriots,Indianapolis Colts,H,A,A,H,H,A,A,A,H,H
2018,5,Carolina Panthers,New York Giants,H,A,A,H,H,H,A,A,H,H
2018,5,Pittsburgh Steelers,Atlanta Falcons,H,A,H,H,A,H,A,A,A,H
2018,5,Buffalo Bills,Tennessee Titans,A,H,A,A,H,H,H,A,H,H
2018,5,Cincinnati Bengals,Miami Dolphins,H,A,H,H,H,H,H,A,A,H
2018,5,Cleveland Browns,Baltimore Ravens,A,A,A,A,A,H,H,A,H,H
2018,5,New York Jets,Denver Broncos,A,A,A,H,A,H,A,H,H,H
2018,5,Detroit Lions,Green Bay Packers,A,H,A,H,H,H,H,H,A,H
2018,5,Kansas City Chiefs,Jacksonville Jaguars,H,H,H,H,H,H,H,H,H,H
2018,5,Los Angeles Chargers,Las Vegas Raiders,H,A,A,H,H,A,A,A,H,H
2018,5,San Francisco 49ers,Arizona Cardinals,H,A,H,H,H,H,H,H,A,A
2018,5,Philadelphia Eagles,Minnesota Vikings,H,A,A,A,A,A,A,H,H,A
2018,5,Seattle Seahawks,Los Angeles Rams,A,A,A,A,H,A,H,A,H,A
2018,5,Houston Texans,Dallas Cowboys,A,A,H,H,A,H,H,H,A,H
2018,5,New Orleans Saints,Washington Commanders,H,A,H,H,A,H,H,H,A,H
2018,6,New York Giants,Philadelphia Eagles,A,H,H,A,A,A,H,H,H,A
2018,6,Washington Commanders,Carolina Panthers,A,A,H,A,H,A,A,A,H,H
2018,6,Miami Dolphins,Chicago Bears,A,A,A,A,A,H,H,H,A,H
2018,6,Atlanta Falcons,Tampa Bay Buccaneers,A,H,A,A,A,A,A,H,H,H
2018,6,Houston Texans,Buffalo Bills,H,A,H,H,H,H,A,H,A,H
2018,6,Cincinnati Bengals,Pittsburgh Steelers,H,H,A,H,A,H,H,H,H,A
2018,6,Cleveland Browns,Los Angeles Chargers,A,H,A,A,A,H,H,A,H,A
2018,6,New York Jets,Indianapolis Colts,H,A,A,H,H,A,A,H,H,H
2018,6,Minnesota Vikings,Arizona Cardinals,H,H,H,H,H,H,H,A,A,H
2018,6,Las Vegas Raiders,Seattle Seahawks,A,H,H,A,H,H,H,H,A,A
2018,6,Denver Broncos,Los Angeles Rams,A,A,A,A,A,A,H,A,A,A
2018,6,Dallas Cowboys,Jacksonville Jaguars,A,H,A,H,H,H,A,A,H,H
2018,6,Tennessee Titans,Baltimore Ravens,H,A,A,A,A,H,H,A,H,A
2018,6,New England Patriots,Kansas City Chiefs,A,H,A,A,A,A,A,A,A,H
2018,6,Green Bay Packers,San Francisco 49ers,H,A,H,H,A,A,A,A,H,H
2018,7,Arizona Cardinals,Denver Broncos,A,H,A,A,H,H,H,A,A,A
2018,7,Los Angeles Chargers,Tennessee Titans,H,H,H,H,A,H,H,A,H,H
2018,7,Philadelphia Eagles,Carolina Panthers,A,A,H,A,A,H,A,A,A,A
2018,7,Chicago Bears,New England Patriots,A,H,A,A,H,A,A,A,H,A
2018,7,Miami Dolphins,Detroit Lions,H,A,A,A,A,H,A,H,H,A
2018,7,Indianapolis Colts,Buffalo Bills,A,A,H,H,H,H,H,H,H,H
2018,7,Tampa Bay Buccaneers,Cleveland Browns,H,H,H,H,H,H,H,A,A,H
2018,7,Jacksonville Jaguars,Houston Texans,H,H,A,A,A,A,H,H,A,A
2018,7,New York Jets,Minnesota Vikings,A,A,A,H,A,H,H,H,A,A
2018,7,Baltimore Ravens,New Orleans Saints,A,H,A,A,H,A,A,A,H,A
2018,7,Washington Commanders,Dallas Cowboys,H,A,H,H,A,H,H,H,H,H
2018,7,San Francisco 49ers,Los Angeles Rams,A,A,A,A,H,H,H,H,A,A
2018,7,Kansas City Chiefs,Cincinnati Bengals,H,A,H,H,A,H,A,H,H,H
2018,7,Atlanta Falcons,New York Giants,H,A,H,H,A,H,H,A,H,H
2018,8,Houston Texans,Miami Dolphins,H,H,H,H,H,A,A,A,H,H
2018,8,Jacksonville Jaguars,Philadelphia Eagles,H,H,A,A,A,A,H,H,A,A
2018,8,Carolina Panthers,Baltimore Ravens,H,A,A,H,A,H,H,H,H,H
2018,8,Chicago Bears,New York Jets,H,H,H,H,H,A,A,A,H,H
2018,8,Detroit Lions,Seattle Seahawks,H,A,H,H,H,H,H,H,A,A
2018,8,Cincinnati Bengals,Tampa Bay Buccaneers,H,H,A,A,A,H,A,H,H,H
2018,8,Pittsburgh Steelers,Cleveland Browns,H,A,H,H,H,A,A,A,A,H
2018,8,Kansas City Chiefs,Denver Broncos,H,A,H,H,A,H,H,H,H,H
2018,8,New York Giants,Washington Commanders,A,H,H,A,A,H,H,H,A,A
2018,8,Las Vegas Raiders,Indianapolis Colts,A,H,H,A,H,H,H,A,A,A
2018,8,Los Angeles Rams,Green Bay Packers,H,H,A,H,A,H,A,H,H,H
2018,8,Arizona Cardinals,San Francisco 49ers,H,H,A,A,H,A,A,A,H,H
2018,8,Minnesota Vikings,New Orleans Saints,A,H,H,A,H,A,A,A,H,A
2018,8,Buffalo Bills,New England Patriots,A,H,A,A,H,A,H,A,A,A
2018,9,San Francisco 49ers,Las Vegas Raiders,A,A,A,H,A,A,A,H,A,H
2018,9,Washington Commanders,Atlanta Falcons,H,A,A,A,H,A,A,A,H,A
2018,9,Carolina Panthers,Tampa Bay Buccaneers,H,A,A,A,H,A,A,H,H,H
2018,9,Minnesota Vikings,Detroit Lions,H,H,H,H,H,H,A,A,H,H
2018,9,Baltimore Ravens,Pittsburgh Steelers,A,H,A,A,H,A,A,H,H,A
2018,9,Buffalo Bills,Chicago Bears,A,H,A,A,A,A,H,H,A,A
2018,9,Cleveland Browns,Kansas City Chiefs,A,H,A,A,H,A,H,A,A,A
2018,9,Miami Dolphins,New York Jets,H,A,H,A,H,H,H,A,H,H
2018,9,Seattle Seahawks,Los Angeles Chargers,A,H,A,A,H,A,A,A,H,A
2018,9,Denver Broncos,Houston Texans,A,H,H,A,A,A,H,A,A,A
2018,9,New Orleans Saints,Los Angeles Rams,A,A,A,H,H,H,H,H,A,H
2018,9,New England Patriots,Green Bay Packers,H,H,A,H,A,H,A,H,H,H
2018,9,Dallas Cowboys,Tennessee Titans,H,H,H,H,H,A,H,A,H,A
2018,10,Pittsburgh Steelers,Carolina Panthers,A,A,H,H,A,A,A,A,A,H
2018,10,Cleveland Browns,Atlanta Falcons,A,A,A,A,H,A,A,A,A,H
2018,10,Chicago Bears,Detroit Lions,H,H,A,H,H,H,A,A,H,H
2018,10,Cincinnati Bengals,New Orleans Saints,A,H,A,A,A,H,H,A,H,A
2018,10,Indianapolis Colts,Jacksonville Jaguars,H,A,H,H,A,H,H,A,H,H
2018,10,Kansas City Chiefs,Arizona Cardinals,H,A,H,H,A,H,A,H,H,H
2018,10,Tampa Bay Buccaneers,Washington Commanders,A,H,H,H,A,H,H,A,A,A
2018,10,New York Jets,Buffalo Bills,H,A,H,H,A,H,H,H,H,A
2018,10,Tennessee Titans,New England Patriots,A,H,A,A,H,A,A,H,A,H
2018,10,Las Vegas Raiders,Los Angeles Chargers,A,H,A,A,H,H,H,H,A,A
2018,10,Green Bay Packers,Miami Dolphins,A,H,H,H,A,A,A,A,A,H
2018,10,Los Angeles Rams,Seattle Seahawks,H,A,H,H,H,H,H,H,H,H
2018,10,Philadelphia Eagles,Dallas Cowboys,H,A,H,H,A,H,H,H,H,A
2018,10,San Francisco 49ers,New York Giants,H,A,A,H,A,A,H,H,A,A
2018,11,Seattle Seahawks,Green Bay Packers,A,H,A,A,A,H,A,H,H,H
2018,11,Atlanta Falcons,Dallas Cowboys,H,H,H,H,A,H,H,H,H,A
2018,11,Detroit Lions,Carolina Panthers,A,A,H,A,A,A,H,A,A,H
2018,11,Baltimore Ravens,Cincinnati Bengals,A,A,H,A,H,A,A,H,A,H
2018,11,Indianapolis Colts,Tennessee Titans,A,H,H,H,H,H,H,A,H,H
2018,11,Washington Commanders,Houston Texans,H,A,A,A,A,H,A,H,A,A
2018,11,Jacksonville Jaguars,Pittsburgh Steelers,A,A,A,A,A,A,A,H,H,A
2018,11,New York Giants,Tampa Bay Buccaneers,A,A,A,A,H,A,A,H,H,H
2018,11,Arizona Cardinals,Las Vegas Raiders,H,H,A,A,A,A,A,A,H,A
2018,11,Los Angeles Chargers,Denver Broncos,H,A,H,H,A,A,A,H,H,A
2018,11,New Orleans Saints,Philadelphia Eagles,H,A,H,H,H,H,H,H,H,H
2018,11,Chicago Bears,Minnesota Vikings,H,A,A,H,A,H,A,H,H,H
2018,11,Los Angeles Rams,Kansas City Chiefs,H,H,A,A,H,A,A,A,A,H
2018,12,Detroit Lions,Chicago Bears,A,A,H,A,A,H,H,H,A,A
2018,12,Dallas Cowboys,Washington Commanders,A,H,A,H,H,A,A,A,A,H
2018,12,New Orleans Saints,Atlanta Falcons,H,A,A,H,H,H,A,A,H,H
2018,12,Buffalo Bills,Jacksonville Jaguars,H,A,A,A,A,A,H,A,H,H
2018,12,Carolina Panthers,Seattle Seahawks,H,A,H,H,H,H,H,H,A,A
2018,12,Cincinnati Bengals,Cleveland Browns,H,H,H,H,H,H,H,H,A,A
2018,12,New York Jets,New England Patriots,A,A,A,A,H,A,H,H,A,A
2018,12,Philadelphia Eagles,New York Giants,H,A,A,A,A,H,A,A,A,H
2018,12,Baltimore Ravens,Las Vegas Raiders,H,A,H,H,H,A,A,H,H,H
2018,12,Tampa Bay Buccaneers,San Francisco 49ers,H,H,H,H,H,H,H,A,H,H
2018,12,Los Angeles Chargers,Arizona Cardinals,H,A,H,H,A,H,A,H,H,H
2018,12,Indianapolis Colts,Miami Dolphins,H,H,H,H,A,A,A,A,A,H
2018,12,Denver Broncos,Pittsburgh Steelers,A,A,A,A,H,H,H,H,H,H
2018,12,Minnesota Vikings,Green Bay Packers,H,H,H,H,H,A,A,A,H,H
2018,12,Houston Texans,Tennessee Titans,H,H,H,H,H,H,A,H,H,H
2018,13,Dallas Cowboys,New Orleans Saints,A,H,A,A,H,A,A,A,A,H
2018,13,Atlanta Falcons,Baltimore Ravens,A,H,H,A,A,H,H,H,A,A
2018,13,Miami Dolphins,Buffalo Bills,H,A,H,H,H,H,H,H,H,H
2018,13,Tampa Bay Buccaneers,Carolina Panthers,A,H,H,H,A,H,H,A,A,H
2018,13,New York Giants,Chicago Bears,A,H,H,A,A,H,H,H,H,H
2018,13,Cincinnati Bengals,Denver Broncos,H,H,H,H,H,H,H,H,A,A
2018,13,Houston Texans,Cleveland Browns,H,H,A,H,H,A,A,H,H,H
2018,13,Jacksonville Jaguars,Indianapolis Colts,A,H,A,A,H,A,A,H,A,H
2018,13,Green Bay Packers,Arizona Cardinals,H,A,H,H,A,H,A,H,H,A
2018,13,Detroit Lions,Los Angeles Rams,A,A,A,A,H,A,H,H,A,A
2018,13,Las Vegas Raiders,Kansas City Chiefs,A,A,A,A,H,A,H,A,A,A
2018,13,Tennessee Titans,New York Jets,H,H,H,A,A,A,A,A,A,H
2018,13,New England Patriots,Minnesota Vikings,H,A,A,H,A,H,A,H,H,H
2018,13,Seattle Seahawks,San Francisco 49ers,H,H,A,H,H,H,A,A,H,H
2018,13,Pittsburgh Steelers,Los Angeles Chargers,A,H,H,H,A,A,H,A,A,A
2018,13,Philadelphia Eagles,Washington Commanders,A,A,H,H,H,A,H,A,A,H
2018,14,Tennessee Titans,Jacksonville Jaguars,H,H,A,H,A,H,A,A,H,H
2018,14,Green Bay Packers,Atlanta Falcons,H,A,A,A,A,A,A,A,H,H
2018,14,Buffalo Bills,New York Jets,H,H,A,A,A,A,A,A,H,A
2018,14,Cleveland Browns,Carolina Panthers,A,A,A,A,A,H,H,A,H,H
2018,14,Houston Texans,Indianapolis Colts,H,H,A,A,H,H,A,H,H,A
2018,14,Kansas City Chiefs,Baltimore Ravens,H,A,H,H,A,H,H,A,H,H
2018,14,Miami Dolphins,New England Patriots,A,A,A,A,H,H,H,H,H,H
2018,14,Tampa Bay Buccaneers,New Orleans Saints,A,H,H,A,A,A,H,A,A,A
2018,14,Washington Commanders,New York Giants,H,H,A,A,A,H,A,A,H,A
2018,14,Los Angeles Chargers,Cincinnati Bengals,H,A,H,H,A,A,A,H,H,H
2018,14,San Francisco 49ers,Denver Broncos,A,A,H,A,A,A,H,H,A,H
2018,14,Arizona Cardinals,Detroit Lions,A,H,A,A,H,A,H,A,H,A
2018,14,Dallas Cowboys,Philadelphia Eagles,H,A,A,A,H,A,A,A,H,H
2018,14,Las Vegas Raiders,Pittsburgh Steelers,A,A,A,A,A,H,H,H,A,H
2018,14,Chicago Bears,Los Angeles Rams,A,A,A,A,H,A,A,A,H,H
2018,14,Seattle Seahawks,Minnesota Vikings,H,A,A,H,H,H,A,H,H,H
2018,15,Kansas City Chiefs,Los Angeles Chargers,H,A,H,H,H,H,H,H,H,A
2018,15,New York Jets,Houston Texans,A,A,A,A,A,A,H,H,A,A
2018,15,Denver Broncos,Cleveland Browns,H,H,A,A,A,A,A,H,H,A
2018,15,Atlanta Falcons,Arizona Cardinals,H,H,H,H,A,H,H,H,A,H
2018,15,Buffalo Bills,Detroit Lions,A,H,A,A,A,A,H,A,H,H
2018,15,Chicago Bears,Green Bay Packers,H,H,A,H,H,H,A,A,A,H
2018,15,Cincinnati Bengals,Las Vegas Raiders,H,A,A,H,A,H,A,A,H,H
2018,15,Indianapolis Colts,Dallas Cowboys,A,A,H,H,A,H,H,H,H,H
2018,15,Jacksonville Jaguars,Washington Commanders,A,A,H,A,H,A,A,A,A,A
2018,15,Minnesota Vikings,Miami Dolphins,A,H,H,H,A,A,A,A,A,H
2018,15,New York Giants,Tennessee Titans,A,A,H,H,H,H,H,H,H,A
2018,15,Baltimore Ravens,Tampa Bay Buccaneers,H,A,A,A,H,A,A,H,H,H
2018,15,San Francisco 49ers,Seattle Seahawks,A,A,H,A,A,A,H,H,A,H
2018,15,Pittsburgh Steelers,New England Patriots,A,H,H,H,H,A,H,A,A,H
2018,15,Los Angeles Rams,Philadelphia Eagles,H,A,H,H,H,A,H,A,H,A
2018,15,Carolina Panthers,New Orleans Saints,A,H,A,A,A,A,H,A,A,A
2018,16,Tennessee Titans,Washington Commanders,H,H,A,H,A,A,A,A,A,H
2018,16,Los Angeles Chargers,Baltimore Ravens,H,A,H,H,A,H,H,A,H,A
2018,16,Carolina Panthers,Atlanta Falcons,H,A,A,A,A,A,A,A,A,A
2018,16,New England Patriots,Buffalo Bills,H,H,H,H,A,H,A,H,H,H
2018,16,Cleveland Browns,Cincinnati Bengals,H,H,H,A,A,A,A,A,H,H
2018,16,Indianapolis Colts,New York Giants,H,H,H,H,A,A,A,A,A,H
2018,16,Dallas Cowboys,Tampa Bay Buccaneers,H,A,A,A,H,A,A,H,H,H
2018,16,Detroit Lions,Minnesota Vikings,A,A,A,A,H,H,H,H,A,A
2018,16,New York Jets,Green Bay Packers,A,A,A,A,H,H,H,H,A,A
2018,16,Philadelphia Eagles,Houston Texans,A,H,H,A,A,H,H,A,A,H
2018,16,Miami Dolphins,Jacksonville Jaguars,H,A,A,H,H,H,H,H,H,A
2018,16,San Francisco 49ers,Chicago Bears,A,H,H,A,A,H,H,H,A,A
2018,16,Arizona Cardinals,Los Angeles Rams,A,H,A,A,H,A,H,A,A,A
2018,16,New Orleans Saints,Pittsburgh Steelers,H,A,A,H,A,H,A,H,H,H
2018,16,Seattle Seahawks,Kansas City Chiefs,A,H,A,A,A,A,A,A,A,H
2018,16,Las Vegas Raiders,Denver Broncos,A,A,H,A,H,A,H,H,A,H
2018,17,Tampa Bay Buccaneers,Atlanta Falcons,A,A,H,A,A,A,H,A,A,A
2018,17,Buffalo Bills,Miami Dolphins,A,H,A,A,A,A,A,A,A,H
2018,17,New Orleans Saints,Carolina Panthers,H,A,H,H,H,H,A,H,H,A
2018,17,New York Giants,Dallas Cowboys,A,A,H,H,A,H,H,H,A,A
2018,17,Green Bay Packers,Detroit Lions,H,H,H,H,H,H,H,A,H,A
2018,17,Houston Texans,Jacksonville Jaguars,H,H,H,H,H,H,H,A,H,H
2018,17,New England Patriots,New York Jets,H,H,H,H,A,A,A,A,H,H
2018,17,Minnesota Vikings,Chicago Bears,A,H,H,A,A,A,H,A,A,A
2018,17,Pittsburgh Steelers,Cincinnati Bengals,H,H,H,H,H,A,A,A,A,H
2018,17,Baltimore Ravens,Cleveland Browns,H,H,A,H,H,A,A,H,A,H
2018,17,Seattle Seahawks,Arizona Cardinals,H,A,H,H,A,H,A,H,H,H
2018,17,Denver Broncos,Los Angeles Chargers,A,H,A,A,H,H,H,A,H,A
2018,17,Kansas City Chiefs,Las Vegas Raiders,H,H,H,H,A,H,A,H,H,H
2018,17,Washington Commanders,Philadelphia Eagles,A,A,A,A,A,A,H,H,H,A
2018,17,Los Angeles Rams,San Francisco 49ers,H,H,H,H,H,H,A,A,H,H
2018,17,Tennessee Titans,Indianapolis Colts,H,H,A,A,H,A,A,H,A,A
2019,1,Chicago Bears,Green Bay Packers,H,A,H,H,H,A,A,A,A,A
2019,1,Minnesota Vikings,Atlanta Falcons,H,A,H,H,H,A,A,H,H,H
2019,1,New York Jets,Buffalo Bills,H,H,A,A,A,H,H,A,H,A
2019,1,Carolina Panthers,Los Angeles Rams,H,A,H,A,H,A,H,H,A,A
2019,1,Cleveland Browns,Tennessee Titans,H,A,H,A,H,A,H,H,A,A
2019,1,Jacksonville Jaguars,Kansas City Chiefs,H,H,A,A,A,H,H,H,A,A
2019,1,Miami Dolphins,Baltimore Ravens,H,A,A,A,H,H,H,A,A,A
2019,1,Philadelphia Eagles,Washington Commanders,H,A,A,H,H,H,A,H,H,H
2019,1,Seattle Seahawks,Cincinnati Bengals,H,H,A,H,A,H,A,A,H,H
2019,1,Los Angeles Chargers,Indianapolis Colts,H,A,H,H,H,A,A,H,A,H
2019,1,Arizona Cardinals,Detroit Lions,H,A,A,H,H,H,H,H,H,A
2019,1,Dallas Cowboys,New York Giants,H,H,H,H,A,A,A,H,H,H
2019,1,Tampa Bay Buccaneers,San Francisco 49ers,H,A,H,A,H,A,H,H,A,A
2019,1,New England Patriots,Pittsburgh Steelers,H,H,H,H,A,A,A,A,H,H
2019,1,New Orleans Saints,Houston Texans,H,A,H,H,H,A,A,H,H,H
2019,1,Las Vegas Raiders,Denver Broncos,H,H,H,H,A,A,A,A,H,H
2019,2,Carolina Panthers,Tampa Bay Buccaneers,H,H,H,H,A,A,H,H,H,A
2019,2,New York Giants,Buffalo Bills,A,H,H,A,A,H,H,A,H,A
2019,2,Cincinnati Bengals,San Francisco 49ers,A,H,H,A,A,H,H,H,A,A
2019,2,Tennessee Titans,Indianapolis Colts,H,A,H,H,H,A,A,A,H,A
2019,2,Baltimore Ravens,Arizona Cardinals,H,A,H,H,H,A,A,H,H,H
2019,2,Washington Commanders,Dallas Cowboys,A,H,A,A,A,H,H,H,H,A
2019,2,Detroit Lions,Los Angeles Chargers,A,A,H,H,A,H,H,H,A,H
2019,2,Green Bay Packers,Minnesota Vikings,H,H,H,A,H,A,H,A,H,H
2019,2,Houston Texans,Jacksonville Jaguars,H,A,A,H,H,H,A,A,H,H
2019,2,Miami Dolphins,New England Patriots,A,H,A,H,A,H,H,A,A,A
2019,2,Pittsburgh Steelers,Seattle Seahawks,A,H,H,A,A,H,H,H,A,A
2019,2,Las Vegas Raiders,Kansas City Chiefs,H,A,A,A,H,H,H,A,A,A
2019,2,Denver Broncos,Chicago Bears,H,A,H,A,A,A,H,H,A,A
2019,2,Los Angeles Rams,New Orleans Saints,H,H,A,H,H,A,A,A,H,H
2019,2,Atlanta Falcons,Philadelphia Eagles,A,A,H,A,A,A,A,A,A,H
2019,2,New York Jets,Cleveland Browns,H,A,A,H,H,H,A,A,H,A
2019,3,Jacksonville Jaguars,Tennessee Titans,A,H,H,A,A,H,H,H,A,H
2019,3,Indianapolis Colts,Atlanta Falcons,H,A,A,H,H,H,A,A,H,H
2019,3,Buffalo Bills,Cincinnati Bengals,H,A,A,H,H,A,A,A,H,H
2019,3,Dallas Cowboys,Miami Dolphins,H,A,H,A,H,A,A,A,H,H
2019,3,Green Bay Packers,Denver Broncos,H,H,A,H,H,A,A,H,H,H
2019,3,Philadelphia Eagles,Detroit Lions,A,H,A,H,H,H,H,H,A,A
2019,3,Kansas City Chiefs,Baltimore Ravens,H,H,H,A,A,A,H,A,H,H
2019,3,Minnesota Vikings,Las Vegas Raiders,H,H,A,H,A,A,A,H,H,H
2019,3,New England Patriots,New York Jets,H,H,H,H,A,A,H,H,A,H
2019,3,Arizona Cardinals,Carolina Panthers,H,H,A,A,H,H,H,H,H,A
2019,3,Tampa Bay Buccaneers,New York Giants,H,H,A,H,H,A,A,H,H,A
2019,3,Los Angeles Chargers,Houston Texans,H,A,H,A,H,A,H,A,A,A
2019,3,Seattle Seahawks,New Orleans Saints,H,A,H,H,H,A,A,A,H,A
2019,3,San Francisco 49ers,Pittsburgh Steelers,H,A,H,H,H,A,A,A,A,H
2019,3,Cleveland Browns,Los Angeles Rams,A,H,H,A,A,H,H,H,A,A
2019,3,Washington Commanders,Chicago Bears,A,A,H,H,A,H,H,H,A,A
2019,4,Green Bay Packers,Philadelphia Eagles,H,H,H,A,A,A,A,H,H,A
2019,4,Atlanta Falcons,Tennessee Titans,H,H,H,A,H,A,H,H,A,A
2019,4,Buffalo Bills,New England Patriots,H,A,A,A,H,H,A,A,A,A
2019,4,Houston Texans,Carolina Panthers,H,H,A,A,A,H,A,H,H,A
2019,4,Baltimore Ravens,Cleveland Browns,H,H,H,H,H,H,H,H,H,A
2019,4,Indianapolis Colts,Las Vegas Raiders,H,H,H,H,H,A,H,A,H,A
2019,4,Detroit Lions,Kansas City Chiefs,H,H,A,A,A,H,H,A,H,A
2019,4,Miami Dolphins,Los Angeles Chargers,A,H,A,H,H,H,H,H,H,A
2019,4,New York Giants,Washington Commanders,H,A,H,H,A,H,A,A,H,H
2019,4,Arizona Cardinals,Seattle Seahawks,A,H,A,A,A,H,H,H,A,A
2019,4,Los Angeles Rams,Tampa Bay Buccaneers,H,H,H,A,H,A,A,A,A,A
2019,4,Chicago Bears,Minnesota Vikings,H,H,H,A,A,H,A,A,H,H
